GeneID	RNASeq_rdr6ddm1	RNASeq_RDR6ddm1	Riboseq_rdr6ddm1	Riboseq_RDR6ddm1	Type
AT2G40113	0	0.040517	0	0	Gene
AT2G40116	0	0	0	0	Gene
AT2G40120	1.293167	0.899652	1.13662	0.955997	Gene
AT2G40130	8.073818	2.993708	3.06496	1.29358	Gene
AT2G40140	37.488953	33.986252	19.1203	20.3312	Gene
AT2G40150	7.875976	5.705904	3.77328	3.1784	Gene
AT2G40160	0	0.227711	0.0896407	0	Gene
AT2G40170	0.075602	0.060244	0	0	Gene
AT2G40180	0.717419	0.488766	0.0693161	0	Gene
AT2G40190	4.097207	3.675535	3.9265	2.43937	Gene
AT2G40200	1.703034	1.632988	0.407232	1.013	Gene
AT2G40205	33.658985	53.017662	5114.1	6730.85	Gene
AT2G40210	0	0	0	0	Gene
AT2G40220	0	0	0	0	Gene
AT2G40230	2.48288	2.814816	6.30782	6.84408	Gene
AT2G40233	0	0	0	0	Gene
AT2G40240	1.077092	0.725915	0.815384	0.828865	Gene
AT2G40250	0	0	0.173099	0.441627	Gene
AT2G40260	4.005932	5.441696	0.692718	0.426053	Gene
AT2G40270	56.82439	42.819164	15.2297	11.8304	Gene
AT2G40280	9.547351	8.292318	3.55572	1.74657	Gene
AT2G40290	21.872046	21.61186	33.6574	43.0898	Gene
AT2G40300	15.185885	28.404203	21.9104	23.0817	Gene
AT2G40310	0	0	0.0503583	0.289078	Gene
AT2G40316	8.627278	9.209226	3.45038	3.01715	Gene
AT2G40320	0.615759	1.250623	1.49218	0.731223	Gene
AT2G40330	0.04306	0.068625	0.117389	0	Gene
AT2G40340	0	0	0	0	Gene
AT2G40350	0	0	0	0	Gene
AT2G40360	11.645841	12.00423	9.39384	12.922	Gene
AT2G40370	0	0.082489	0.0484452	0.308996	Gene
AT2G40380	15.039841	12.543465	44.4686	51.0145	Gene
AT2G40390	2.239738	1.86465	0.828481	0.0323526	Gene
AT2G40400	58.579781	69.44503	10.0904	7.29253	Gene
AT2G40410	19.038618	17.578632	4.96628	4.03759	Gene
AT2G40420	8.726395	5.290984	6.08387	2.1166	Gene
AT2G40430	27.208261	26.488188	12.0007	11.852	Gene
AT2G40435	19.525454	10.553673	3.912	4.4111	Gene
AT2G40440	0.058562	0.366894	0	0	Gene
AT2G40450	0	0.055998	0	0	Gene
AT2G40460	31.761486	26.896044	19.6377	12.5254	Gene
AT2G40470	0.221361	0.098861	0.108497	0	Gene
AT2G40475	58.273045	31.011333	33.3142	15.5161	Gene
AT2G40480	3.465411	2.823311	4.06207	3.65221	Gene
AT2G40490	57.07864	83.830666	49.0814	51.2028	Gene
AT2G40500	0	0	0	0	Gene
AT2G40510	83.96328	104.527374	21.318	30.3669	Gene
AT2G40520	10.645735	11.924851	0.812069	0.449553	Gene
AT2G40530	1.858607	1.039053	2.77549	1.73809	Gene
AT2G40540	17.904825	17.382156	16.0122	11.1723	Gene
AT2G40550	3.253868	3.534419	5.23164	8.75594	Gene
AT2G40560	0	0	0	0	Gene
AT2G40570	3.499146	2.850131	1.88838	2.14405	Gene
AT2G40580	0	0	0	0	Gene
AT2G40590	43.690716	65.487946	12.7386	16.3613	Gene
AT2G40600	38.850204	42.097538	8.94855	10.71	Gene
AT2G40610	16.369198	32.410191	50.8381	14.2673	Gene
AT2G40620	1.20793	2.098903	1.44516	1.68989	Gene
AT2G40630	3.71763	3.256476	1.08554	0.794961	Gene
AT2G40640	2.516701	2.460469	1.92442	2.38653	Gene
AT2G40650	13.571855	14.226839	5.98755	3.66776	Gene
AT2G40660	14.821371	17.738495	19.6313	28.8459	Gene
AT2G40670	10.047667	17.012722	6.06431	8.33623	Gene
AT2G40680	0	0	0.148017	0.141614	Transposon
AT2G40690	5.032422	7.020534	3.79117	4.10026	Gene
AT2G40700	4.247749	4.238426	2.09079	3.45637	Gene
AT2G40710	1.755019	2.295465	0	0	Gene
AT2G40711	1.600142	3.316905	0.27909	0	Gene
AT2G40720	0.372259	0.198659	0.117897	0.0820337	Gene
AT2G40730	11.279316	11.630043	7.56619	6.09491	Gene
AT2G40740	0.940015	0.85984	0	0.178966	Gene
AT2G40745	0	0	0	0	Gene
AT2G40750	14.547695	8.597462	2.26995	2.36527	Gene
AT2G40760	8.489184	8.303577	4.14277	5.41991	Gene
AT2G40765	131.204376	135.804626	29.6878	20.7681	Gene
AT2G40770	2.481444	2.315741	0.887979	0.617863	Gene
AT2G40780	4.033604	5.0286	1.55594	2.21322	Gene
AT2G40790	0	0.051368	0	0	Gene
AT2G40800	11.014534	10.785491	5.71206	5.4824	Gene
AT2G40802	0	0	0	0	Gene
AT2G40805	0.125142	0	3420.54	82454.9	Gene
AT2G40810	3.855006	3.162304	1.46967	0.829212	Gene
AT2G40815	2.936056	3.268818	2.79648	2.28745	Gene
AT2G40820	1.255012	1.916251	4.457	5.63787	Gene
AT2G40830	32.187565	30.322968	9.43866	7.21036	Gene
AT2G40840	34.100735	28.608818	18.7179	11.407	Gene
AT2G40850	0.044344	0.052944	0.0271744	0	Gene
AT2G40860	6.095408	6.003443	1.2331	1.73352	Gene
AT2G40880	286.85556	279.756866	188.25	104.655	Gene
AT2G40890	27.774508	25.372131	25.1212	14.9399	Gene
AT2G40900	9.473717	5.736646	16.2518	2.39474	Gene
AT2G40910	0.029657	0	0	0	Gene
AT2G40920	9.852415	12.470818	5.88485	5.22415	Gene
AT2G40925	0	0	0	0	Gene
AT2G40930	4.948477	5.777613	3.11757	2.94356	Gene
AT2G40935	6.560243	6.378871	0.708161	0	Gene
AT2G40940	8.24834	8.238886	2.6439	2.1004	Gene
AT2G40950	10.456238	9.220241	5.76849	5.97166	Gene
AT2G40955	7.454721	9.79679	0.0138828	0	Gene
AT2G40960	20.326212	18.835873	0.773683	0.370106	Gene
AT2G40970	8.778513	8.244555	2.91793	1.34415	Gene
AT2G40980	5.18928	4.642914	4.91064	5.00169	Gene
AT2G40990	0	0	0	0	Gene
AT2G40995	0	0	0	0	Gene
AT2G41000	11.370463	7.63061	1.15025	0.995967	Gene
AT2G41010	28.070145	22.038506	12.7664	7.8779	Gene
AT2G41020	4.922623	4.903255	2.45393	2.17674	Gene
AT2G41040	35.150471	27.455982	19.7236	12.0282	Gene
AT2G41050	2.358747	2.029474	0.550891	0.763326	Gene
AT2G41060	14.707127	13.474148	2.68496	1.95149	Gene
AT2G41070	0.852116	0.546214	0.239056	0.622073	Gene
AT2G41080	2.600863	2.506847	0.464194	0.475834	Gene
AT2G41082	0.203502	0.555316	7.4471	28.4997	Gene
AT2G41090	1303.359863	1272.97229	196.614	170.07	Gene
AT2G41100	171.029266	194.562744	79.2853	93.8249	Gene
AT2G41110	51.395042	69.825752	63.9269	77.2424	Gene
AT2G41120	29.097872	23.473488	18.4012	15.2293	Gene
AT2G41130	1.645314	1.371262	10.9013	11.9667	Gene
AT2G41140	36.114212	27.140617	18.043	12.7461	Gene
AT2G41150	3.098264	1.6662	0.0186693	0	Gene
AT2G41160	10.547924	9.673982	3.80397	2.01237	Gene
AT2G41170	4.523	5.915477	2.07935	0.76116	Gene
AT2G41178	0.625145	0.394474	0	0	Gene
AT2G41180	51.592251	32.269039	33.87	17.9555	Gene
AT2G41190	38.727028	10.304551	4.2594	0.62502	Gene
AT2G41200	7.249379	4.655455	1.47598	0.188283	Gene
AT2G41210	2.782853	1.464373	0.00995708	0.0762104	Gene
AT2G41220	10.160675	6.316354	6.73012	6.44354	Gene
AT2G41225	0	0	0	0	Gene
AT2G41230	0.061572	0.244993	0	0.0891585	Gene
AT2G41231	0	0	0	0	Gene
AT2G41233	0	0	0	0	Gene
AT2G41240	0	0.290414	4.04814	3.06429	Gene
AT2G41250	153.124985	105.712868	112.264	53.1074	Gene
AT2G41260	0	0	0	0.0688094	Gene
AT2G41270	0	0	0	0	Gene
AT2G41280	0	0	0.127362	0	Gene
AT2G41290	11.12694	9.840322	4.01964	2.70469	Gene
AT2G41300	0.744516	0.49436	0.747382	0.184529	Gene
AT2G41310	19.16016	17.308609	5.53713	3.31099	Gene
AT2G41312	24.437536	13.627195	22.9999	9.71248	Gene
AT2G41330	4.191054	3.876139	3.3834	2.70083	Gene
AT2G41340	0.500088	1.146325	1.63937	4.37264	Gene
AT2G41342	2.617574	1.345761	0.588054	0	Gene
AT2G41350	9.406374	9.073278	5.68763	4.05088	Gene
AT2G41360	0	0	0	0	Gene
AT2G41370	1.352727	1.016528	1.70108	1.14881	Gene
AT2G41380	6.844267	3.897325	3.3628	1.4895	Gene
AT2G41390	0	0	0	0	Gene
AT2G41391	0	0	0	0	Gene
AT2G41400	0	0	0	0	Gene
AT2G41410	195.596863	153.832993	107.228	109.003	Gene
AT2G41415	0	0	0	0	Gene
AT2G41420	44.261322	46.290939	23.1345	30.2334	Gene
AT2G41430	226.504196	173.226318	226.288	186.914	Gene
AT2G41440	2.539104	2.515761	1.66607	2.21626	Gene
AT2G41445	0.066749	0.029583	0.0528671	0	Gene
AT2G41450	0.286818	0.160321	0.196598	0.419557	Gene
AT2G41451	0.060025	0.02424	0.0974466	0.111877	Gene
AT2G41460	5.121801	4.029549	3.04362	3.94271	Gene
AT2G41470	0	0	0	0	Gene
AT2G41473	0	0	0	0	Gene
AT2G41475	52.465096	44.487396	26.9866	17.0009	Gene
AT2G41480	0.28536	0.9709	0.433605	0.0976109	Gene
AT2G41490	8.057233	7.541217	2.07213	0.836646	Gene
AT2G41500	4.680642	3.596871	3.61188	3.1797	Gene
AT2G41510	0.387486	0.149191	1.69431	1.41319	Gene
AT2G41520	3.680971	4.017032	2.41478	2.24822	Gene
AT2G41530	61.837811	53.846172	33.932	30.0042	Gene
AT2G41540	4.268386	7.599319	3.09821	2.3139	Gene
AT2G41550	0.761564	0.42908	0.354368	1.01711	Gene
AT2G41560	35.685081	32.699657	11.5021	4.77043	Gene
AT2G41570	0.749176	1.819318	0.193421	0.370106	Transposon
AT2G41580	0.959501	1.606137	0.115894	0	Transposon
AT2G41590	1.001723	1.912875	0.212021	0	Gene
AT2G41600	8.834934	8.770715	5.00707	3.93419	Gene
AT2G41610	0.085166	0.135504	0	0.276956	Gene
AT2G41616	0	0	0	0	Gene
AT2G41620	6.26727	6.568999	5.1785	5.70231	Gene
AT2G41630	24.302212	26.902422	18.5322	10.4867	Gene
AT2G41640	17.45503	20.753057	2.20055	2.42938	Gene
AT2G41650	26.459829	41.032692	38.4147	51.6525	Gene
AT2G41660	0.471736	0.160373	0.634454	0.837249	Gene
AT2G41670	1.854964	1.859663	1.42648	1.89679	Gene
AT2G41680	90.384583	109.443115	21.1856	23.3337	Gene
AT2G41690	0	0.03041	0.0478169	0	Gene
AT2G41700	7.62108	5.378524	1.66879	0.796134	Gene
AT2G41705	5.095543	4.465361	0.421348	0.209025	Gene
AT2G41710	12.776052	10.088099	2.33408	1.46222	Gene
AT2G41720	10.780155	11.470878	5.69963	6.93463	Gene
AT2G41730	3.925308	2.01616	0.652466	1.24848	Gene
AT2G41740	18.748022	17.061262	12.8107	8.67314	Gene
AT2G41745	0	0	1.46869	0.269481	Transposon
AT2G41750	1.472535	2.333422	0.903826	0.288241	Gene
AT2G41760	7.378939	7.786974	3.44224	3.25713	Gene
AT2G41770	6.923998	7.797845	10.6993	9.40179	Gene
AT2G41780	0.515137	0.462573	0.248394	0.396189	Gene
AT2G41790	28.482367	23.88121	13.8305	11.3347	Gene
AT2G41800	0.142046	2.887019	0.117224	0.224306	Gene
AT2G41810	0	0.060893	0	0	Gene
AT2G41820	4.405456	4.5672	6.911	4.42933	Gene
AT2G41830	1.021905	0.844137	0.816047	0.780743	Gene
AT2G41835	4.640144	5.60211	2.56062	2.33092	Gene
AT2G41840	155.049011	210.455902	173.794	232.081	Gene
AT2G41850	0	0	0	0	Gene
AT2G41860	0	0	0	0	Gene
AT2G41870	105.796524	68.475662	7.97105	0.981591	Gene
AT2G41880	10.887006	9.085771	2.88283	1.04556	Gene
AT2G41890	5.932148	4.682934	2.77979	2.54288	Gene
AT2G41900	44.687542	28.667482	12.5178	5.87446	Gene
AT2G41905	10.346007	8.711787	3.80173	6.52842	Gene
AT2G41910	0	0	0	0	Gene
AT2G41920	0	0	0.120435	0.345674	Gene
AT2G41930	0	0	0	0.228562	Gene
AT2G41940	30.921883	30.275595	17.3967	15.9977	Gene
AT2G41945	9.672389	10.455544	8.07232	6.16155	Gene
AT2G41950	13.908883	14.996518	18.989	33.6343	Gene
AT2G41960	8.224476	9.188279	4.20963	3.33617	Gene
AT2G41970	0	0	0	0.18449	Gene
AT2G41980	8.862808	9.456253	1.73361	1.24934	Gene
AT2G41990	0.095878	0.126486	1.23339	3.22541	Gene
AT2G41997	0	0	0	0	Gene
AT2G42000	0	0	0	0	Gene
AT2G42005	0	0	0	0.0410533	Gene
AT2G42010	6.187168	5.414016	2.46462	1.40628	Gene
AT2G42020	0	0	0	0	Gene
AT2G42030	10.155025	10.973331	3.79402	3.38789	Gene
AT2G42040	3.699986	3.567592	2.34372	0.906473	Gene
AT2G42050	0	0	0	0	Transposon
AT2G42060	0	0.03744	0	0	Gene
AT2G42070	21.793058	22.025259	6.77182	4.78051	Gene
AT2G42080	7.564786	8.079495	3.72146	3.90103	Gene
AT2G42090	0	0.052514	0	0	Gene
AT2G42100	0	0	0.0545553	0.10439	Gene
AT2G42110	0.254867	1.089897	4.74535	11.2263	Gene
AT2G42120	3.023993	3.717339	3.43834	2.48728	Gene
AT2G42130	25.557335	28.46356	26.9857	31.4546	Gene
AT2G42140	0	0.086366	0.19641	0	Gene
AT2G42150	0.478699	0.580829	0.201132	0.179602	Gene
AT2G42160	6.990113	6.938373	1.91397	1.17832	Gene
AT2G42170	0.032894	0.157271	0	0.122032	Gene
AT2G42180	0	0	0	0	Gene
AT2G42190	57.213448	64.142326	15.3123	7.02049	Gene
AT2G42200	2.900278	3.617598	0.451703	0.375792	Gene
AT2G42210	69.366028	77.340805	120.304	94.837	Gene
AT2G42220	302.504333	433.367554	98.5971	85.1471	Gene
AT2G42230	7.688863	7.303175	7.26507	8.35138	Gene
AT2G42240	5.226293	5.101316	3.626	2.08917	Gene
AT2G42247	3.962541	3.923025	0.1317	0	Gene
AT2G42250	0.162209	0.065428	0.034408	0.0329195	Gene
AT2G42260	0.899619	1.291807	0.38183	0.0974163	Gene
AT2G42270	16.794786	15.721438	0.982333	0.896122	Gene
AT2G42280	4.176594	5.097334	1.5201	0.80247	Gene
AT2G42290	1.391646	1.025637	0.672517	1.94241	Gene
AT2G42300	11.828705	9.798537	8.37414	8.63362	Gene
AT2G42310	55.793514	62.983864	44.4853	31.7541	Gene
AT2G42320	9.034797	8.113446	9.47342	9.28363	Gene
AT2G42330	5.492136	5.178917	0.325913	0.472443	Gene
AT2G42340	0	0.123734	0	0.0708069	Gene
AT2G42350	0.762088	0.24774	0.0395252	0.0756305	Gene
AT2G42360	3.666935	4.81387	0.612521	1.23373	Gene
AT2G42365	0.900121	1.698661	0.141871	0.143267	Gene
AT2G42370	0.69498	0.520246	0.118014	0.0250907	Gene
AT2G42380	1.83901	5.335322	0.849738	1.55031	Gene
AT2G42388	0	0	0	0	Gene
AT2G42390	15.5753	14.424806	5.30459	2.72692	Gene
AT2G42395	0.90325	1.149651	0.428417	0.819766	Gene
AT2G42400	7.811313	7.152775	3.58022	2.99156	Gene
AT2G42410	0	0	0	0	Gene
AT2G42420	0	0	0	0	Gene
AT2G42425	0	0	0	0	Gene
AT2G42430	0	0	0	0	Gene
AT2G42440	0	0	0.162008	0	Gene
AT2G42450	1.923418	1.562385	1.33615	1.34707	Gene
AT2G42460	0	0	0	0	Gene
AT2G42470	0	0	0.0102284	0	Gene
AT2G42480	0.020039	0.030063	0	0	Gene
AT2G42485	6.802613	8.754217	4.89421	2.04326	Gene
AT2G42490	27.071108	19.420235	17.3411	11.1712	Gene
AT2G42500	30.52709	31.543962	28.0576	22.8527	Gene
AT2G42510	0.970675	0.964694	0.419328	1.1414	Gene
AT2G42520	8.523708	8.434703	5.76328	5.54968	Gene
AT2G42530	16.198017	46.844982	30.5632	5.40498	Gene
AT2G42540	127.746284	258.270203	38.1169	2.91047	Gene
AT2G42550	0	0	0	0.0585796	Gene
AT2G42560	0	0	0	0.0495201	Gene
AT2G42570	0.692421	1.798955	2.5039	1.5561	Gene
AT2G42580	5.357287	8.964643	5.95552	7.33198	Gene
AT2G42590	187.842896	190.608429	173.468	102.109	Gene
AT2G42600	134.221542	94.341141	83.266	74.4872	Gene
AT2G42610	9.597545	5.578202	18.2097	12.7099	Gene
AT2G42620	9.615059	6.908759	6.69447	4.91268	Gene
AT2G42640	0.877026	0.947838	0.138345	0.0203631	Gene
AT2G42650	0.981806	1.029264	1.73308	1.81987	Gene
AT2G42660	0	0	0	0	Gene
AT2G42670	4.219787	4.858289	1.66048	1.35024	Gene
AT2G42680	90.937759	92.446648	163.044	121.906	Gene
AT2G42690	198.410965	190.990417	121.553	66.2893	Gene
AT2G42700	3.876397	4.441527	2.7304	2.28929	Gene
AT2G42710	8.85114	7.961295	6.28633	5.09192	Gene
AT2G42720	0.122923	0.061728	0.144969	0.154108	Gene
AT2G42730	0.864665	1.069739	1.13885	0.227926	Gene
AT2G42740	8.446532	14.969535	8.88344	11.1245	Gene
AT2G42750	136.453735	117.049988	50.7198	20.984	Gene
AT2G42760	20.211782	14.948761	9.53471	7.23245	Gene
AT2G42770	50.014435	57.626648	14.57	15.7052	Gene
AT2G42780	22.934126	21.596319	3.45463	1.65258	Gene
AT2G42790	10.016373	6.261034	8.63556	3.50993	Gene
AT2G42800	0	0.17821	1.62212	3.77865	Gene
AT2G42810	20.684271	20.374886	14.3597	12.1528	Gene
AT2G42820	0.929457	1.219877	0.914745	0.913222	Gene
AT2G42830	0.200775	0.064432	0	0	Gene
AT2G42835	0	0	0.0935251	0	Gene
AT2G42840	0.211276	2.566701	99.5021	155.948	Gene
AT2G42850	0.028654	0	0	0.140887	Gene
AT2G42860	0	0.019747	0	0.0944953	Gene
AT2G42870	0.303582	1.594799	1.57067	4.46961	Gene
AT2G42880	20.488834	24.11511	9.26707	5.52497	Gene
AT2G42885	0	0	0.259216	0.992006	Gene
AT2G42890	6.913929	5.214879	2.26181	0.754306	Gene
AT2G42900	1.087371	1.817712	0.846391	0.877256	Gene
AT2G42910	23.844347	26.767942	26.3794	21.8218	Gene
AT2G42920	1.870254	2.303971	0.240278	0.178798	Gene
AT2G42930	0	0	0	0	Gene
AT2G42940	0.054053	0	0	0	Gene
AT2G42950	4.67853	5.263181	1.00551	1.62339	Gene
AT2G42955	0.037537	0	0	0	Gene
AT2G42960	0.802859	1.236181	1.35211	0.798998	Gene
AT2G42970	0	0	0	0	Gene
AT2G42975	50.506302	45.033638	21.1019	11.1546	Gene
AT2G42980	0.209042	0.246849	0.0184605	0	Gene
AT2G42990	0	0.102009	0.164717	0.275784	Gene
AT2G43000	5.470458	3.80294	0.11248	0	Gene
AT2G43010	64.226677	62.484928	24.8273	8.91088	Gene
AT2G43018	16.111269	12.937391	8.18317	6.5842	Gene
AT2G43020	3.580839	3.901747	0.0544918	0.105187	Gene
AT2G43030	149.462311	216.750931	96.8997	114.251	Gene
AT2G43040	0.370186	0.610394	0.621899	0.841198	Gene
AT2G43050	0.660183	0.336832	0.0928947	0.148126	Gene
AT2G43060	24.680788	14.307375	1.39204	1.6823	Gene
AT2G43070	13.570452	12.167231	15.0082	10.0801	Gene
AT2G43080	10.26855	8.946971	2.98721	1.12365	Gene
AT2G43090	110.22995	132.178238	129.504	140.611	Gene
AT2G43100	90.360901	58.78323	83.8963	55.8684	Gene
AT2G43110	4.141869	7.147619	6.68632	9.21441	Gene
AT2G43120	4.608597	7.98232	12.431	8.76614	Gene
AT2G43130	23.539154	19.081787	9.73859	6.09858	Gene
AT2G43137	0	0.314991	0	0	Gene
AT2G43138	0	0.124047	0	0	Gene
AT2G43139	0	0.454322	57.8107	36.8731	Gene
AT2G43140	0.568919	0.652713	0.03469	0.0663784	Gene
AT2G43141	0	0.106356	91.6636	131.547	Gene
AT2G43150	33.064953	29.751856	14.5166	10.0482	Gene
AT2G43160	35.532249	34.225708	13.5817	11.3114	Gene
AT2G43180	7.07099	6.491664	2.70468	2.24154	Gene
AT2G43190	1.844962	2.481324	1.68103	2.04312	Gene
AT2G43200	3.63253	3.579447	0.874442	0.418306	Gene
AT2G43210	7.630572	7.833112	3.18159	2.28663	Gene
AT2G43220	0	0	0	0	Gene
AT2G43230	0.34402	0.37676	0.260869	0.266219	Gene
AT2G43235	12.770101	14.147802	6.2778	8.36122	Gene
AT2G43240	6.816508	5.348432	2.10447	1.81314	Gene
AT2G43250	2.519438	2.073228	0.890042	0.291315	Gene
AT2G43255	0	0	0	0	Gene
AT2G43260	3.972807	5.158557	0.92636	0.6485	Gene
AT2G43261	0	0	0	0.391894	Gene
AT2G43270	0	0	0	0	Gene
AT2G43280	6.449694	8.431405	1.55992	1.64953	Gene
AT2G43290	54.789425	57.627861	54.0196	48.0568	Gene
AT2G43300	0	0	105.055	50.2549	Gene
AT2G43310	1.346063	1.13962	1.04397	1.24851	Gene
AT2G43320	7.131154	6.824337	2.52068	0.913817	Gene
AT2G43330	23.324905	20.951399	14.5214	7.09267	Gene
AT2G43340	26.14106	25.291565	14.5427	8.28441	Gene
AT2G43350	21.35289	19.193518	4.06205	5.06609	Gene
AT2G43360	7.727336	10.500091	27.2164	30.3116	Gene
AT2G43370	4.675185	3.727977	1.0593	0.987487	Gene
AT2G43371	0	0	0	0	Gene
AT2G43375	0.92098	0.897425	3.8807	3.19764	Gene
AT2G43386	0	0	0	0	Gene
AT2G43390	0	0	0	0	Gene
AT2G43400	7.150742	6.71419	2.61943	1.55308	Gene
AT2G43410	8.183308	7.823028	3.94322	4.39763	Gene
AT2G43420	5.477641	5.653739	4.40508	2.6096	Gene
AT2G43430	12.530975	11.471764	7.5991	5.4785	Gene
AT2G43440	1.813809	0.833594	0.424406	0.341932	Gene
AT2G43445	1.539776	1.128067	0.315202	0.0861616	Gene
AT2G43450	0	0	0	0	Gene
AT2G43460	166.881256	206.62468	123.264	131.525	Gene
AT2G43465	2.140052	2.425872	0.104722	0.12023	Gene
AT2G43470	0	0	0.147883	0	Gene
AT2G43480	0	0	0	0	Gene
AT2G43490	4.098156	3.372106	0.6011	0.368933	Gene
AT2G43500	6.92147	3.861781	1.64702	1.27017	Gene
AT2G43510	29.95713	40.325474	5.54808	2.69616	Gene
AT2G43520	3.134411	4.333462	0.459521	2.00979	Gene
AT2G43530	88.76532	79.455109	52.5241	50.3332	Gene
AT2G43535	4.166551	3.892228	1.53499	2.26963	Gene
AT2G43540	16.62192	15.529967	3.25717	1.4958	Gene
AT2G43550	27.068125	39.472828	54.1185	65.8532	Gene
AT2G43560	95.938728	121.239632	41.1362	28.8389	Gene
AT2G43570	39.794819	44.168316	1.11279	1.06465	Gene
AT2G43580	0.657833	0.648568	0.065468	0	Gene
AT2G43590	1.152073	15.165016	13.1024	13.5429	Gene
AT2G43600	0	0	0	0	Gene
AT2G43610	0.37345	0.29925	0.79169	1.29847	Gene
AT2G43620	4.801805	5.147917	1.95696	2.63292	Gene
AT2G43630	23.757887	28.667715	12.5319	13.8606	Gene
AT2G43640	11.902626	11.759957	7.97899	8.65154	Gene
AT2G43650	7.938536	7.254017	5.48768	5.30697	Gene
AT2G43660	0	0	1.07225	1.1191	Gene
AT2G43670	0	0	0.144277	0	Gene
AT2G43680	38.089779	36.481739	4.09763	3.97344	Gene
AT2G43690	0.219867	0.485244	0.042693	0	Gene
AT2G43700	0.499184	0.634941	0.0594506	0.032502	Gene
AT2G43710	136.952637	121.01432	90.5453	82.2941	Gene
AT2G43720	4.602063	2.665919	2.73624	1.58658	Gene
AT2G43730	0	0	0	0	Gene
AT2G43740	0.027475	0	0	0	Gene
AT2G43745	0.184669	0.125665	5.13E-189	9.67E-243	Gene
AT2G43750	112.071312	115.637741	172.689	150.781	Gene
AT2G43760	16.685303	16.31967	10.7588	7.04856	Gene
AT2G43770	13.139326	15.919487	14.9273	13.4584	Gene
AT2G43780	14.272841	20.372078	5.27241	5.94827	Gene
AT2G43790	22.627733	20.155567	12.2379	10.9683	Gene
AT2G43795	0	0	0	0	Gene
AT2G43800	9.560133	4.82334	13.2832	11.5332	Gene
AT2G43810	18.613634	23.95541	7.33931	8.9139	Gene
AT2G43820	24.730715	31.436541	14.9815	7.81503	Gene
AT2G43830	0.065219	0.047187	0.0146223	0.0279793	Gene
AT2G43840	0.362907	0.691541	0.422566	1.0576	Gene
AT2G43850	7.850297	7.822699	1.26559	0.597945	Gene
AT2G43860	0	0	0	0	Gene
AT2G43865	0.20051	0.318757	0.09861	0	Gene
AT2G43870	0.079191	0.031817	0.187341	0.0512102	Gene
AT2G43871	0	0	0	0	Gene
AT2G43880	0	0	0	0	Gene
AT2G43890	0	0	0	0	Gene
AT2G43900	5.379746	5.829335	0.159122	0.0852533	Gene
AT2G43910	178.260117	142.598511	119.713	83.3569	Gene
AT2G43920	21.161028	18.597408	2.46371	3.28569	Gene
AT2G43930	0.091345	0.113959	0	0.325018	Gene
AT2G43932	0	0	0	0	Gene
AT2G43940	6.387133	4.717343	6.0547	4.57323	Gene
AT2G43945	58.004097	66.027336	26.4524	23.7128	Gene
AT2G43950	25.957869	27.170364	29.382	32.969	Gene
AT2G43960	0	0	0	0.0381665	Gene
AT2G43970	381.471588	344.618744	6.62697	4.45184	Gene
AT2G43980	5.420407	5.305806	4.0952	2.78688	Gene
AT2G43990	0.115351	0.430238	0.525376	1.30416	Gene
AT2G44000	0.341228	0.105712	0	0	Gene
AT2G44010	0	0.096699	0	0	Gene
AT2G44020	2.017599	1.668685	1.96268	1.20177	Gene
AT2G44030	0	0	0	0	Gene
AT2G44040	7.33465	14.528187	9.62081	16.1866	Gene
AT2G44050	53.274559	65.856621	67.2564	73.6914	Gene
AT2G44060	140.982529	117.67794	184.346	107.453	Gene
AT2G44065	12.352155	18.096506	8.3948	9.85966	Gene
AT2G44070	0	0.017858	0	0	Gene
AT2G44080	10.520629	6.004438	3.14304	1.48664	Gene
AT2G44090	24.169231	26.327921	6.27356	4.16333	Gene
AT2G44100	30.783482	29.607998	18.9326	13.1658	Gene
AT2G44110	0	0	0	0	Gene
AT2G44120	51.647453	72.978256	89.1446	115.205	Gene
AT2G44130	5.219071	6.447373	1.11E-152	0	Gene
AT2G44140	6.530866	4.892815	4.41773	2.30699	Gene
AT2G44150	4.720558	5.024696	3.46904	2.32164	Gene
AT2G44160	54.115425	52.941334	68.8736	41.6145	Gene
AT2G44170	0	0.073645	0.0142231	0.217724	Gene
AT2G44175	0	0	1.03691	0	Gene
AT2G44180	18.462185	17.191412	5.40182	4.64432	Gene
AT2G44190	0.141334	0.146083	0.992125	1.70857	Gene
AT2G44195	0	0.020475	0	0.0939604	Gene
AT2G44198	0	0	0	0	Gene
AT2G44200	8.364292	8.244918	6.75977	5.57911	Gene
AT2G44210	106.316673	102.190269	53.5674	31.5702	Gene
AT2G44220	0.033935	0.015689	0	0	Gene
AT2G44230	20.24139	28.362396	13.3823	11.1014	Gene
AT2G44240	20.181778	3.279735	0	0	Gene
AT2G44250	0	0	0.0221819	0.0424444	Gene
AT2G44255	2.752665	2.588803	0	0	Gene
AT2G44260	0.64377	0.579966	1.56571	0.764271	Gene
AT2G44270	7.951562	10.10359	3.1799	3.13051	Gene
AT2G44280	2.256123	2.144581	0.433538	0.583766	Gene
AT2G44290	77.695084	70.785805	12.2618	5.93722	Gene
AT2G44300	3.532352	2.827074	30.4714	26.5797	Gene
AT2G44304	0	0	0	0	Gene
AT2G44310	62.371052	49.630516	85.9212	51.4586	Gene
AT2G44320	0	0	0	0	Gene
AT2G44330	0	0	0	0	Gene
AT2G44340	0	0	0	0	Gene
